TransactionID,UserID,TransactionAmount,TransactionDate,Location,Device,IsFlaggedFraud
1421,1228,3.17,2024-01-01 23:40:00,Chicago,Mobile,0
1422,1269,62.69,2024-01-01 23:41:00,Austin,Mobile,0
1423,1827,48.83,2024-01-01 23:42:00,Chicago,Desktop,0
1424,1797,176.26,2024-01-01 23:43:00,Houston,Desktop,0
1425,1290,40.93,2024-01-01 23:44:00,Houston,Desktop,0
1426,1724,20.5,2024-01-01 23:45:00,Los Angeles,Tablet,0
1427,1164,36.6,2024-01-01 23:46:00,Los Angeles,Mobile,0
1428,1004,193.79,2024-01-01 23:47:00,Chicago,Desktop,1
1429,1850,59.6,2024-01-01 23:48:00,New York,Mobile,1
1430,1378,55.73,2024-01-01 23:49:00,New York,Desktop,0
1431,1077,13.77,2024-01-01 23:50:00,Austin,Desktop,0
1432,1409,68.05,2024-01-01 23:51:00,New York,Desktop,0
1433,1573,69.37,2024-01-01 23:52:00,Los Angeles,Mobile,0
1434,1131,19.08,2024-01-01 23:53:00,New York,Tablet,0
1435,1600,33.05,2024-01-01 23:54:00,Austin,Tablet,0
1436,1748,17.45,2024-01-01 23:55:00,Houston,Desktop,0
1437,1041,14.97,2024-01-01 23:56:00,New York,Mobile,1
1438,1088,1.31,2024-01-01 23:57:00,New York,Mobile,0
1439,1401,16.79,2024-01-01 23:58:00,Los Angeles,Desktop,0
1440,1295,40.37,2024-01-01 23:59:00,Chicago,Mobile,0
1441,1839,0.08,2024-01-02 00:00:00,Houston,Mobile,1
1442,1294,16.65,2024-01-02 00:01:00,Chicago,Mobile,0
1443,1615,106.6,2024-01-02 00:02:00,Austin,Desktop,1
1444,1525,45.03,2024-01-02 00:03:00,Austin,Tablet,0
1445,1799,46.81,2024-01-02 00:04:00,Chicago,Mobile,0
1446,1690,25.82,2024-01-02 00:05:00,Los Angeles,Mobile,0
1447,1636,56.42,2024-01-02 00:06:00,San Francisco,Desktop,0
1448,1421,10.53,2024-01-02 00:07:00,Los Angeles,Mobile,0
1449,1864,85.39,2024-01-02 00:08:00,San Francisco,Desktop,1
1450,1022,6.2,2024-01-02 00:09:00,San Francisco,Desktop,0
1451,1574,53.36,2024-01-02 00:10:00,Los Angeles,Mobile,0
1452,1142,20.86,2024-01-02 00:11:00,San Francisco,Tablet,0
1453,1992,68.82,2024-01-02 00:12:00,San Francisco,Mobile,0
1454,1664,39.9,2024-01-02 00:13:00,San Francisco,Mobile,0
1455,1144,30.11,2024-01-02 00:14:00,Houston,Desktop,0
1456,1224,9.28,2024-01-02 00:15:00,Austin,Desktop,0
1457,1502,50.64,2024-01-02 00:16:00,San Francisco,Mobile,0
1458,1961,183.99,2024-01-02 00:17:00,Austin,Mobile,0
1459,1973,87.32,2024-01-02 00:18:00,Seattle,Mobile,1
1460,1820,3.09,2024-01-02 00:19:00,Austin,Desktop,0
1461,1615,23.6,2024-01-02 00:20:00,Seattle,Mobile,0
1462,1103,129.9,2024-01-02 00:21:00,Houston,Mobile,0
1463,1946,34.96,2024-01-02 00:22:00,Austin,Desktop,0
1464,1038,54.25,2024-01-02 00:23:00,Chicago,Desktop,0
1465,1946,121.86,2024-01-02 00:24:00,New York,Desktop,0
1466,1197,103.49,2024-01-02 00:25:00,Houston,Tablet,0
1467,1645,34.84,2024-01-02 00:26:00,New York,Mobile,0
1468,1578,28.78,2024-01-02 00:27:00,Chicago,Mobile,0
1469,1390,20.75,2024-01-02 00:28:00,Los Angeles,Desktop,0
1470,1178,63.47,2024-01-02 00:29:00,Los Angeles,Mobile,0
1471,1967,16.91,2024-01-02 00:30:00,San Francisco,Mobile,0
1472,1553,14.38,2024-01-02 00:31:00,Los Angeles,Desktop,0
1473,1447,22.02,2024-01-02 00:32:00,Houston,Tablet,0
1474,1499,9.75,2024-01-02 00:33:00,Los Angeles,Desktop,0
1475,1014,59.39,2024-01-02 00:34:00,Houston,Desktop,0
1476,1622,47.89,2024-01-02 00:35:00,Houston,Desktop,0
1477,1668,32.97,2024-01-02 00:36:00,New York,Desktop,0
1478,1288,24.74,2024-01-02 00:37:00,Los Angeles,Mobile,0
1479,1477,119.88,2024-01-02 00:38:00,Austin,Desktop,0
1480,1230,1.48,2024-01-02 00:39:00,Seattle,Mobile,0
1481,1922,73.29,2024-01-02 00:40:00,Los Angeles,Desktop,0
1482,1419,116.09,2024-01-02 00:41:00,Los Angeles,Desktop,0
1483,1156,29.56,2024-01-02 00:42:00,Los Angeles,Mobile,0
1484,1549,40.0,2024-01-02 00:43:00,San Francisco,Mobile,1
1485,1440,144.54,2024-01-02 00:44:00,Austin,Desktop,0
1486,1096,11.93,2024-01-02 00:45:00,Austin,Tablet,0
1487,1996,36.71,2024-01-02 00:46:00,Houston,Mobile,0
1488,1410,32.19,2024-01-02 00:47:00,Austin,Desktop,1
1489,1950,14.95,2024-01-02 00:48:00,Houston,Desktop,0
1490,1288,85.35,2024-01-02 00:49:00,Seattle,Desktop,0
1491,1253,114.93,2024-01-02 00:50:00,New York,Mobile,0
1492,1195,76.15,2024-01-02 00:51:00,Houston,Desktop,0
1493,1597,10.87,2024-01-02 00:52:00,Los Angeles,Desktop,0
1494,1833,4.54,2024-01-02 00:53:00,Chicago,Desktop,0
1495,1521,46.5,2024-01-02 00:54:00,Chicago,Desktop,0
1496,1516,2.94,2024-01-02 00:55:00,San Francisco,Mobile,0
1497,1634,55.86,2024-01-02 00:56:00,Los Angeles,Mobile,0
1498,1841,37.8,2024-01-02 00:57:00,Houston,Desktop,0
1499,1864,54.35,2024-01-02 00:58:00,Los Angeles,Desktop,0
1500,1117,44.6,2024-01-02 00:59:00,San Francisco,Desktop,0
1501,1805,27.47,2024-01-02 01:00:00,Austin,Mobile,0
1502,1908,11.21,2024-01-02 01:01:00,Houston,Mobile,0
1503,1158,18.24,2024-01-02 01:02:00,Seattle,Desktop,0
1504,1814,37.17,2024-01-02 01:03:00,Los Angeles,Desktop,0
1505,1227,52.76,2024-01-02 01:04:00,Austin,Desktop,0
1506,1876,75.59,2024-01-02 01:05:00,San Francisco,Tablet,0
1507,1215,72.87,2024-01-02 01:06:00,Austin,Mobile,0
1508,1947,180.02,2024-01-02 01:07:00,Houston,Desktop,0
1509,1695,16.83,2024-01-02 01:08:00,San Francisco,Desktop,0
1510,1014,3.69,2024-01-02 01:09:00,San Francisco,Desktop,0
1511,1156,21.21,2024-01-02 01:10:00,San Francisco,Mobile,1
1512,1647,67.99,2024-01-02 01:11:00,New York,Desktop,0
1513,1260,28.82,2024-01-02 01:12:00,San Francisco,Desktop,1
1514,1156,85.13,2024-01-02 01:13:00,New York,Mobile,0
1515,1046,39.85,2024-01-02 01:14:00,Austin,Desktop,0
1516,1323,132.81,2024-01-02 01:15:00,Seattle,Mobile,0
1517,1843,147.69,2024-01-02 01:16:00,New York,Desktop,0
1518,1684,3.59,2024-01-02 01:17:00,Austin,Mobile,0
1519,1129,30.48,2024-01-02 01:18:00,New York,Desktop,0
1520,1410,47.04,2024-01-02 01:19:00,Austin,Tablet,0
1521,1094,14.78,2024-01-02 01:20:00,Austin,Desktop,0
1522,1626,26.13,2024-01-02 01:21:00,Seattle,Desktop,0
1523,1754,56.61,2024-01-02 01:22:00,San Francisco,Mobile,1
1524,1931,12.86,2024-01-02 01:23:00,Seattle,Mobile,0
1525,1291,46.06,2024-01-02 01:24:00,Seattle,Desktop,0
1526,1793,59.78,2024-01-02 01:25:00,San Francisco,Tablet,0
1527,1810,4.74,2024-01-02 01:26:00,Austin,Desktop,0
1528,1282,34.41,2024-01-02 01:27:00,San Francisco,Mobile,0
1529,1068,15.26,2024-01-02 01:28:00,Austin,Desktop,0
1530,1659,64.44,2024-01-02 01:29:00,San Francisco,Desktop,0
1531,1010,10.51,2024-01-02 01:30:00,Chicago,Desktop,0
1532,1253,111.39,2024-01-02 01:31:00,New York,Mobile,0
1533,1841,28.19,2024-01-02 01:32:00,Seattle,Mobile,0
1534,1871,11.03,2024-01-02 01:33:00,Austin,Desktop,0
1535,1549,28.81,2024-01-02 01:34:00,Los Angeles,Tablet,0
1536,1133,26.28,2024-01-02 01:35:00,San Francisco,Desktop,0
1537,1711,28.01,2024-01-02 01:36:00,San Francisco,Desktop,1
1538,1022,44.04,2024-01-02 01:37:00,Houston,Mobile,0
1539,1814,36.82,2024-01-02 01:38:00,Los Angeles,Desktop,0
1540,1345,8.11,2024-01-02 01:39:00,Los Angeles,Desktop,0
1541,1301,3.39,2024-01-02 01:40:00,Seattle,Desktop,0
1542,1362,65.36,2024-01-02 01:41:00,Chicago,Desktop,0
1543,1395,41.02,2024-01-02 01:42:00,New York,Tablet,0
1544,1217,22.24,2024-01-02 01:43:00,Chicago,Desktop,1
1545,1140,82.61,2024-01-02 01:44:00,New York,Desktop,0
1546,1615,24.56,2024-01-02 01:45:00,Austin,Desktop,0
1547,1957,79.47,2024-01-02 01:46:00,Seattle,Desktop,0
1548,1209,18.25,2024-01-02 01:47:00,Chicago,Desktop,0
1549,1984,3.78,2024-01-02 01:48:00,Houston,Mobile,0
1550,1992,134.88,2024-01-02 01:49:00,New York,Mobile,1
1551,1622,25.09,2024-01-02 01:50:00,Chicago,Mobile,0
1552,1615,78.68,2024-01-02 01:51:00,Seattle,Desktop,0
1553,1827,16.37,2024-01-02 01:52:00,Houston,Desktop,0
1554,1682,51.97,2024-01-02 01:53:00,Seattle,Tablet,0
1555,1459,103.3,2024-01-02 01:54:00,Los Angeles,Desktop,0
1556,1355,2.13,2024-01-02 01:55:00,San Francisco,Tablet,1
1557,1323,88.79,2024-01-02 01:56:00,Austin,Mobile,0
1558,1132,42.35,2024-01-02 01:57:00,Seattle,Tablet,0
1559,1887,46.76,2024-01-02 01:58:00,Austin,Desktop,0
1560,1804,37.03,2024-01-02 01:59:00,Seattle,Desktop,0
1561,1839,103.76,2024-01-02 02:00:00,Los Angeles,Mobile,0
1562,1126,2.22,2024-01-02 02:01:00,Seattle,Mobile,0
1563,1105,15.12,2024-01-02 02:02:00,Seattle,Desktop,0
1564,1603,104.28,2024-01-02 02:03:00,Chicago,Mobile,0
1565,1798,69.79,2024-01-02 02:04:00,San Francisco,Desktop,0
1566,1377,0.89,2024-01-02 02:05:00,Los Angeles,Desktop,0
1567,1904,36.39,2024-01-02 02:06:00,Houston,Mobile,0
1568,1050,37.71,2024-01-02 02:07:00,San Francisco,Desktop,0
1569,1028,25.61,2024-01-02 02:08:00,New York,Desktop,0
1570,1461,17.65,2024-01-02 02:09:00,Chicago,Desktop,0
1571,1295,57.24,2024-01-02 02:10:00,San Francisco,Desktop,0
1572,1296,11.65,2024-01-02 02:11:00,New York,Desktop,0
1573,1725,80.21,2024-01-02 02:12:00,Los Angeles,Desktop,0
1574,1778,81.24,2024-01-02 02:13:00,Seattle,Desktop,0
1575,1406,26.83,2024-01-02 02:14:00,Austin,Mobile,0
1576,1768,16.67,2024-01-02 02:15:00,San Francisco,Tablet,1
1577,1813,16.7,2024-01-02 02:16:00,San Francisco,Desktop,0
1578,1612,32.92,2024-01-02 02:17:00,New York,Desktop,0
1579,1404,63.57,2024-01-02 02:18:00,New York,Desktop,0
1580,1345,22.23,2024-01-02 02:19:00,Austin,Mobile,0
1581,1621,47.09,2024-01-02 02:20:00,New York,Mobile,0
1582,1419,24.1,2024-01-02 02:21:00,New York,Tablet,0
1583,1181,18.16,2024-01-02 02:22:00,San Francisco,Desktop,0
1584,1982,1.26,2024-01-02 02:23:00,Austin,Mobile,0
1585,1824,0.2,2024-01-02 02:24:00,Austin,Mobile,0
1586,1000,12.89,2024-01-02 02:25:00,Seattle,Tablet,0
1587,1830,26.08,2024-01-02 02:26:00,San Francisco,Mobile,1
1588,1949,95.28,2024-01-02 02:27:00,Seattle,Desktop,0
1589,1566,80.09,2024-01-02 02:28:00,Los Angeles,Mobile,0
1590,1370,15.54,2024-01-02 02:29:00,Los Angeles,Mobile,0
1591,1935,14.02,2024-01-02 02:30:00,San Francisco,Desktop,0
1592,1910,12.89,2024-01-02 02:31:00,New York,Desktop,0
1593,1660,20.72,2024-01-02 02:32:00,Chicago,Desktop,0
1594,1430,34.48,2024-01-02 02:33:00,Los Angeles,Desktop,0
1595,1968,28.87,2024-01-02 02:34:00,Los Angeles,Desktop,0
1596,1308,12.31,2024-01-02 02:35:00,San Francisco,Tablet,1
1597,1136,6.99,2024-01-02 02:36:00,Seattle,Mobile,0
1598,1201,0.63,2024-01-02 02:37:00,San Francisco,Mobile,0
1599,1435,8.36,2024-01-02 02:38:00,Chicago,Mobile,0
1600,1312,61.1,2024-01-02 02:39:00,Chicago,Mobile,0
1601,1116,13.96,2024-01-02 02:40:00,Austin,Tablet,0
1602,1665,31.61,2024-01-02 02:41:00,San Francisco,Mobile,0
1603,1936,44.74,2024-01-02 02:42:00,Los Angeles,Desktop,0
1604,1802,108.95,2024-01-02 02:43:00,Seattle,Desktop,0
1605,1574,109.85,2024-01-02 02:44:00,Seattle,Desktop,1
1606,1243,68.47,2024-01-02 02:45:00,Houston,Desktop,0
1607,1536,1.79,2024-01-02 02:46:00,Houston,Desktop,0
1608,1601,42.79,2024-01-02 02:47:00,New York,Mobile,0
1609,1074,77.23,2024-01-02 02:48:00,Los Angeles,Mobile,0
1610,1805,0.87,2024-01-02 02:49:00,Houston,Desktop,0
1611,1385,39.89,2024-01-02 02:50:00,Seattle,Tablet,0
1612,1902,97.51,2024-01-02 02:51:00,Los Angeles,Desktop,0
1613,1209,32.13,2024-01-02 02:52:00,San Francisco,Mobile,0
1614,1474,0.21,2024-01-02 02:53:00,Los Angeles,Mobile,0
1615,1417,0.55,2024-01-02 02:54:00,Houston,Mobile,0
1616,1346,26.95,2024-01-02 02:55:00,Seattle,Desktop,0
1617,1528,8.42,2024-01-02 02:56:00,Los Angeles,Mobile,0
1618,1639,54.6,2024-01-02 02:57:00,Chicago,Desktop,0
1619,1938,61.69,2024-01-02 02:58:00,New York,Mobile,0
1620,1954,9.79,2024-01-02 02:59:00,Austin,Desktop,0
1621,1875,109.7,2024-01-02 03:00:00,Seattle,Mobile,0
1622,1762,29.16,2024-01-02 03:01:00,Houston,Desktop,0
1623,1178,7.71,2024-01-02 03:02:00,San Francisco,Mobile,0
1624,1181,72.25,2024-01-02 03:03:00,Austin,Desktop,0
1625,1663,78.03,2024-01-02 03:04:00,New York,Mobile,0
1626,1024,50.98,2024-01-02 03:05:00,Seattle,Mobile,0
1627,1966,96.02,2024-01-02 03:06:00,Seattle,Desktop,0
1628,1179,66.85,2024-01-02 03:07:00,Chicago,Desktop,0
1629,1709,106.94,2024-01-02 03:08:00,Chicago,Mobile,0
1630,1500,28.45,2024-01-02 03:09:00,Chicago,Desktop,0
1631,1855,68.84,2024-01-02 03:10:00,Chicago,Desktop,0
1632,1160,415.02,2024-01-02 03:11:00,Houston,Desktop,1
1633,1176,64.54,2024-01-02 03:12:00,Seattle,Mobile,0
1634,1284,6.06,2024-01-02 03:13:00,Houston,Desktop,0
1635,1062,36.52,2024-01-02 03:14:00,Los Angeles,Desktop,0
1636,1661,44.26,2024-01-02 03:15:00,San Francisco,Mobile,0
1637,1665,9.57,2024-01-02 03:16:00,Los Angeles,Desktop,0
1638,1155,164.7,2024-01-02 03:17:00,San Francisco,Desktop,1
1639,1881,9.65,2024-01-02 03:18:00,New York,Tablet,0
1640,1468,9.77,2024-01-02 03:19:00,Los Angeles,Mobile,0
1641,1048,123.35,2024-01-02 03:20:00,New York,Desktop,0
1642,1966,31.29,2024-01-02 03:21:00,New York,Desktop,0
1643,1848,3.26,2024-01-02 03:22:00,New York,Mobile,0
1644,1083,45.59,2024-01-02 03:23:00,Chicago,Desktop,0
1645,1360,46.04,2024-01-02 03:24:00,Austin,Tablet,0
1646,1688,3.33,2024-01-02 03:25:00,Austin,Mobile,0
1647,1147,179.72,2024-01-02 03:26:00,Houston,Tablet,0
1648,1629,39.27,2024-01-02 03:27:00,New York,Mobile,0
1649,1341,41.03,2024-01-02 03:28:00,Chicago,Desktop,0
1650,1475,36.71,2024-01-02 03:29:00,Los Angeles,Mobile,0
1651,1062,47.17,2024-01-02 03:30:00,Los Angeles,Mobile,1
1652,1700,15.35,2024-01-02 03:31:00,Houston,Mobile,0
1653,1359,16.93,2024-01-02 03:32:00,Houston,Desktop,0
1654,1560,35.8,2024-01-02 03:33:00,New York,Desktop,0
1655,1326,82.17,2024-01-02 03:34:00,New York,Desktop,0
1656,1768,2.56,2024-01-02 03:35:00,Los Angeles,Mobile,0
1657,1735,46.24,2024-01-02 03:36:00,Los Angeles,Mobile,0
1658,1140,82.2,2024-01-02 03:37:00,Los Angeles,Tablet,0
1659,1989,8.53,2024-01-02 03:38:00,Los Angeles,Mobile,0
1660,1214,0.76,2024-01-02 03:39:00,Austin,Mobile,0
1661,1434,18.75,2024-01-02 03:40:00,New York,Desktop,1
1662,1890,44.35,2024-01-02 03:41:00,New York,Desktop,0
1663,1951,7.44,2024-01-02 03:42:00,Los Angeles,Tablet,0
1664,1722,27.77,2024-01-02 03:43:00,Chicago,Mobile,0
1665,1317,40.18,2024-01-02 03:44:00,Los Angeles,Mobile,0
1666,1031,45.68,2024-01-02 03:45:00,San Francisco,Desktop,0
1667,1669,16.04,2024-01-02 03:46:00,Seattle,Mobile,0
1668,1284,25.54,2024-01-02 03:47:00,Seattle,Mobile,0
1669,1304,75.33,2024-01-02 03:48:00,Houston,Desktop,0
1670,1428,141.69,2024-01-02 03:49:00,San Francisco,Mobile,1
1671,1476,98.98,2024-01-02 03:50:00,Chicago,Desktop,0
1672,1285,41.54,2024-01-02 03:51:00,Houston,Desktop,0
1673,1143,26.41,2024-01-02 03:52:00,Seattle,Mobile,0
1674,1423,20.25,2024-01-02 03:53:00,Chicago,Desktop,0
1675,1018,6.67,2024-01-02 03:54:00,Houston,Desktop,0
1676,1017,5.63,2024-01-02 03:55:00,Los Angeles,Mobile,0
1677,1768,58.29,2024-01-02 03:56:00,Los Angeles,Mobile,0
1678,1589,15.04,2024-01-02 03:57:00,Chicago,Desktop,0
1679,1370,14.7,2024-01-02 03:58:00,Houston,Tablet,0
1680,1174,315.86,2024-01-02 03:59:00,Austin,Desktop,0
1681,1193,10.41,2024-01-02 04:00:00,Chicago,Tablet,0
1682,1501,8.01,2024-01-02 04:01:00,Chicago,Mobile,0
1683,1987,5.2,2024-01-02 04:02:00,San Francisco,Desktop,0
1684,1112,43.35,2024-01-02 04:03:00,New York,Desktop,0
1685,1113,49.42,2024-01-02 04:04:00,Chicago,Desktop,0
1686,1221,22.72,2024-01-02 04:05:00,Austin,Desktop,0
1687,1677,38.33,2024-01-02 04:06:00,Los Angeles,Mobile,0
1688,1946,77.65,2024-01-02 04:07:00,Houston,Desktop,0
1689,1830,85.22,2024-01-02 04:08:00,New York,Desktop,0
1690,1643,158.4,2024-01-02 04:09:00,Houston,Mobile,0
1691,1896,86.94,2024-01-02 04:10:00,Los Angeles,Desktop,0
1692,1263,41.6,2024-01-02 04:11:00,Chicago,Mobile,0
1693,1924,9.9,2024-01-02 04:12:00,San Francisco,Desktop,0
1694,1054,5.25,2024-01-02 04:13:00,Austin,Mobile,0
1695,1870,2.8,2024-01-02 04:14:00,New York,Mobile,0
1696,1642,54.91,2024-01-02 04:15:00,Austin,Mobile,0
1697,1799,82.39,2024-01-02 04:16:00,Seattle,Desktop,0
1698,1777,35.53,2024-01-02 04:17:00,Austin,Desktop,0
1699,1457,2.81,2024-01-02 04:18:00,Austin,Desktop,0
1700,1978,38.34,2024-01-02 04:19:00,Austin,Desktop,0
1701,1877,137.25,2024-01-02 04:20:00,Los Angeles,Desktop,0
1702,1161,45.52,2024-01-02 04:21:00,Austin,Mobile,0
1703,1379,82.89,2024-01-02 04:22:00,San Francisco,Mobile,0
1704,1992,80.51,2024-01-02 04:23:00,Austin,Mobile,0
1705,1086,134.51,2024-01-02 04:24:00,Los Angeles,Desktop,0
1706,1054,73.53,2024-01-02 04:25:00,Houston,Mobile,0
1707,1475,68.86,2024-01-02 04:26:00,Los Angeles,Tablet,0
1708,1799,13.34,2024-01-02 04:27:00,Seattle,Mobile,0
1709,1177,3.09,2024-01-02 04:28:00,Seattle,Mobile,0
1710,1390,36.45,2024-01-02 04:29:00,San Francisco,Tablet,1
1711,1348,6.64,2024-01-02 04:30:00,San Francisco,Tablet,0
1712,1007,163.77,2024-01-02 04:31:00,Chicago,Desktop,0
1713,1832,17.12,2024-01-02 04:32:00,Los Angeles,Mobile,0
1714,1312,95.85,2024-01-02 04:33:00,Houston,Desktop,0
1715,1758,24.52,2024-01-02 04:34:00,Chicago,Mobile,0
1716,1834,19.52,2024-01-02 04:35:00,Chicago,Tablet,0
1717,1983,136.79,2024-01-02 04:36:00,New York,Desktop,0
1718,1982,22.57,2024-01-02 04:37:00,Austin,Mobile,0
1719,1442,24.74,2024-01-02 04:38:00,Chicago,Mobile,0
1720,1766,5.61,2024-01-02 04:39:00,Chicago,Desktop,0
1721,1327,55.5,2024-01-02 04:40:00,San Francisco,Mobile,0
1722,1053,17.04,2024-01-02 04:41:00,Houston,Desktop,0
1723,1760,44.05,2024-01-02 04:42:00,Chicago,Desktop,0
1724,1238,44.75,2024-01-02 04:43:00,Seattle,Tablet,0
1725,1228,63.51,2024-01-02 04:44:00,Houston,Desktop,0
1726,1578,68.37,2024-01-02 04:45:00,Austin,Mobile,0
1727,1050,36.12,2024-01-02 04:46:00,Seattle,Mobile,0
1728,1608,20.1,2024-01-02 04:47:00,San Francisco,Tablet,1
1729,1603,90.84,2024-01-02 04:48:00,Seattle,Mobile,1
1730,1263,18.54,2024-01-02 04:49:00,New York,Mobile,0
1731,1417,35.41,2024-01-02 04:50:00,New York,Mobile,0
1732,1802,25.65,2024-01-02 04:51:00,Austin,Desktop,0
1733,1095,96.58,2024-01-02 04:52:00,Austin,Desktop,0
1734,1087,28.27,2024-01-02 04:53:00,Seattle,Tablet,0
1735,1077,24.4,2024-01-02 04:54:00,San Francisco,Mobile,0
1736,1287,58.53,2024-01-02 04:55:00,San Francisco,Desktop,0
1737,1119,46.12,2024-01-02 04:56:00,Los Angeles,Desktop,0
1738,1813,5.67,2024-01-02 04:57:00,Chicago,Tablet,0
1739,1490,35.48,2024-01-02 04:58:00,Chicago,Mobile,0
1740,1911,66.49,2024-01-02 04:59:00,Chicago,Desktop,0
1741,1451,241.89,2024-01-02 05:00:00,Houston,Mobile,0
1742,1499,49.6,2024-01-02 05:01:00,Los Angeles,Desktop,0
1743,1164,23.13,2024-01-02 05:02:00,Seattle,Mobile,0
1744,1181,12.82,2024-01-02 05:03:00,Chicago,Mobile,0
1745,1468,103.11,2024-01-02 05:04:00,Houston,Mobile,1
1746,1909,84.25,2024-01-02 05:05:00,Houston,Desktop,0
1747,1734,13.32,2024-01-02 05:06:00,New York,Desktop,0
1748,1822,11.2,2024-01-02 05:07:00,Houston,Desktop,0
1749,1943,62.79,2024-01-02 05:08:00,Austin,Tablet,0
1750,1977,18.91,2024-01-02 05:09:00,San Francisco,Tablet,1
1751,1006,18.29,2024-01-02 05:10:00,Houston,Mobile,0
1752,1329,8.26,2024-01-02 05:11:00,Austin,Tablet,0
1753,1774,15.32,2024-01-02 05:12:00,Austin,Mobile,0
1754,1672,27.89,2024-01-02 05:13:00,New York,Desktop,0
1755,1150,66.0,2024-01-02 05:14:00,Seattle,Mobile,0
1756,1084,20.5,2024-01-02 05:15:00,New York,Desktop,0
1757,1146,19.92,2024-01-02 05:16:00,Houston,Desktop,0
1758,1623,16.77,2024-01-02 05:17:00,New York,Desktop,0
1759,1380,32.53,2024-01-02 05:18:00,New York,Desktop,0
1760,1914,9.96,2024-01-02 05:19:00,Seattle,Mobile,0
1761,1547,33.24,2024-01-02 05:20:00,San Francisco,Desktop,0
1762,1284,60.9,2024-01-02 05:21:00,Chicago,Desktop,0
1763,1699,1.51,2024-01-02 05:22:00,Houston,Mobile,0
1764,1081,0.49,2024-01-02 05:23:00,Seattle,Mobile,0
1765,1513,3.9,2024-01-02 05:24:00,Houston,Mobile,0
1766,1896,38.36,2024-01-02 05:25:00,Houston,Desktop,0
1767,1814,96.36,2024-01-02 05:26:00,New York,Desktop,0
1768,1708,0.24,2024-01-02 05:27:00,San Francisco,Mobile,1
1769,1915,137.96,2024-01-02 05:28:00,New York,Mobile,0
1770,1522,5.62,2024-01-02 05:29:00,Austin,Desktop,0
1771,1745,92.25,2024-01-02 05:30:00,Los Angeles,Tablet,0
1772,1385,32.97,2024-01-02 05:31:00,Los Angeles,Desktop,0
1773,1706,53.85,2024-01-02 05:32:00,Seattle,Desktop,0
1774,1470,35.74,2024-01-02 05:33:00,Los Angeles,Desktop,0
1775,1118,32.41,2024-01-02 05:34:00,Seattle,Desktop,0
1776,1395,90.06,2024-01-02 05:35:00,Chicago,Tablet,0
1777,1531,70.51,2024-01-02 05:36:00,New York,Desktop,0
1778,1260,33.02,2024-01-02 05:37:00,Austin,Desktop,0
1779,1804,5.92,2024-01-02 05:38:00,Austin,Desktop,0
1780,1933,6.13,2024-01-02 05:39:00,Los Angeles,Desktop,0
1781,1255,80.86,2024-01-02 05:40:00,San Francisco,Desktop,0
1782,1733,37.69,2024-01-02 05:41:00,Chicago,Desktop,0
1783,1904,32.85,2024-01-02 05:42:00,Seattle,Desktop,0
1784,1225,57.06,2024-01-02 05:43:00,Chicago,Mobile,0
1785,1052,97.89,2024-01-02 05:44:00,Los Angeles,Mobile,0
1786,1939,49.56,2024-01-02 05:45:00,Seattle,Mobile,1
1787,1866,71.95,2024-01-02 05:46:00,Seattle,Mobile,0
1788,1499,72.47,2024-01-02 05:47:00,Los Angeles,Desktop,0
1789,1505,22.02,2024-01-02 05:48:00,New York,Mobile,0
1790,1853,16.02,2024-01-02 05:49:00,San Francisco,Desktop,0
1791,1363,80.76,2024-01-02 05:50:00,Chicago,Desktop,0
1792,1279,23.67,2024-01-02 05:51:00,Austin,Mobile,0
1793,1592,116.83,2024-01-02 05:52:00,Los Angeles,Mobile,0
1794,1713,3.61,2024-01-02 05:53:00,New York,Desktop,0
1795,1157,3.0,2024-01-02 05:54:00,Austin,Desktop,0
1796,1631,130.87,2024-01-02 05:55:00,Chicago,Desktop,0
1797,1058,52.27,2024-01-02 05:56:00,Los Angeles,Mobile,0
1798,1726,23.87,2024-01-02 05:57:00,Seattle,Desktop,0
1799,1127,70.34,2024-01-02 05:58:00,San Francisco,Mobile,0
1800,1735,55.79,2024-01-02 05:59:00,Los Angeles,Desktop,0
1801,1720,37.88,2024-01-02 06:00:00,San Francisco,Desktop,0
1802,1881,5.21,2024-01-02 06:01:00,New York,Desktop,0
1803,1114,83.61,2024-01-02 06:02:00,New York,Desktop,0
1804,1208,100.5,2024-01-02 06:03:00,Chicago,Desktop,0
1805,1525,9.45,2024-01-02 06:04:00,San Francisco,Mobile,0
1806,1520,95.03,2024-01-02 06:05:00,Los Angeles,Desktop,0
1807,1551,105.12,2024-01-02 06:06:00,New York,Mobile,1
1808,1961,39.86,2024-01-02 06:07:00,Los Angeles,Desktop,0
1809,1236,53.38,2024-01-02 06:08:00,Chicago,Mobile,0
1810,1280,24.08,2024-01-02 06:09:00,San Francisco,Tablet,0
1811,1358,16.55,2024-01-02 06:10:00,Los Angeles,Desktop,0
1812,1200,64.0,2024-01-02 06:11:00,Austin,Tablet,0
1813,1757,98.98,2024-01-02 06:12:00,Los Angeles,Desktop,0
1814,1277,53.08,2024-01-02 06:13:00,Houston,Mobile,0
1815,1234,35.83,2024-01-02 06:14:00,Houston,Desktop,0
1816,1493,8.65,2024-01-02 06:15:00,Seattle,Mobile,0
1817,1003,2.75,2024-01-02 06:16:00,Chicago,Mobile,0
1818,1665,29.5,2024-01-02 06:17:00,Chicago,Desktop,0
1819,1441,2.53,2024-01-02 06:18:00,Chicago,Mobile,0
