client_id,age,job,marital,education,credit_default,mortgage
13325,28,________,single,_________________,False,True
13326,34,__________,married,___________________,False,True
13327,45,_____________,married,________,False,True
13328,30,______,married,_________________,False,True
13329,39,__________,married,___________________,False,True
13330,56,___________,married,___________________,False,True
13331,26,___________,single,________,False,True
13332,37,____________,divorced,_________________,False,True
13333,34,___________,single,___________,False,False
13334,37,____________,divorced,_________________,False,False
13335,29,__________,single,___________,False,True
13336,27,______,married,_________________,False,False
13337,26,__________,single,_________________,False,True
13338,30,___________,married,________,False,True
13339,32,______,single,___________,False,True
13340,45,__________,married,___________________,False,True
13341,39,______,divorced,___________,False,True
13342,29,______,single,___________,False,True
13343,30,___________,married,________,False,False
13344,39,_________,married,________,False,False
13345,39,_________,married,________,False,False
13346,33,________,married,___________,False,True
13347,45,___________,divorced,___________________,False,False
13348,45,___________,divorced,___________________,False,True
13349,34,_____________,single,_________________,False,True
13350,26,________,single,_________________,False,True
13351,35,__________,single,___________,False,True
13352,39,________,married,________,False,True
13353,52,_________,married,________,False,False
13354,25,________,single,___________,False,False
13355,36,______,divorced,___________,False,True
13356,39,______,married,________,False,False
13357,36,______,married,_________________,False,True
13358,39,______,married,________,False,False
13359,39,____________,divorced,________,False,True
13360,49,________,married,___________,False,False
13361,41,______,divorced,___________,False,False
13362,24,__________,single,___________________,False,True
13363,29,__________,married,___________________,False,False
13364,60,_______,married,________,False,True
13365,42,___________,married,________,False,True
13366,42,__________,married,___________,False,False
13367,40,________,married,___________,False,False
13368,34,___________,married,________,False,True
13369,38,___________,single,_________________,False,False
13370,29,____________,married,___________________,False,False
